aDC_HPCA_1	CD80	CCL22	CCL17	C1QA	C1QB	CCL19	IL12B	CCL13
aDC_HPCA_2	CD80	CCL22	FPR3	CCL17	C1QA	HLA-DQA1	CCL19	C1QB	IL12B	CCL13
aDC_HPCA_3	CD80	CCL22	FPR3	CCL17	C1QA	HLA-DQA1	CCL19	C1QB	IL12B	CCL13
aDC_IRIS_1	CD80	TNFRSF4	CCL8	CCL13	SLAMF1	LILRA5	HS3ST3B1	SIGLEC1	SOCS3	PTGIR	CD209	IL12B	TXN	CXCL9	IL3RA	CCL17	TRAF1	CCL19	CCL23
aDC_IRIS_2	TCF21	TBC1D22B	KCNK13	P2RX7	CHFR	CD86	CD300C	ETV3	IRF4	LAIR1	CCL8	NFE2L2	CCL7	SIGLEC9	C1QA	GMFB	C1orf27	CCR5	OSM	BCKDK	LILRB5	CMKLR1	CLIP1	TMEM41B	CD209	RELA	SIGLEC7	RPGRIP1	H6PD	OGFR	HCK	STAT2	SCARF1	DNPEP	ACHE	BCL2L11	NEU3	IL19	SLC6A12	NETO2	ANKFY1	RAB8A	ARF3	RAPGEF1	CXCL13	SCYL2	TFEC	DOT1L	SLCO5A1	GPR107	IL9	IL10RA	CYTH4	ZNF654	HPS5	FCER2	BCL2L13	WTAP	KDM6B	IMPDH1	EXOC5	C3AR1	AZIN1	ABI1	MMP25	TAX1BP1	GPR132	SLC1A2	IL12B	CCL4	ADPGK	TRIP4	SEC24A	CCL17	ADPRH	XIAP	DYNLT1	GRB2	CCL19	GNG5	PITPNA	CCL23	MAGT1	ARFRP1	CD80	GPN2	ZBTB17	TNFRSF4	S100A10	FBXL4	TREX1	NUP62	CAMK1G	UBE2Z	RAMP3	PGK1	RIN2	TMX1	ENO1	HAMP	SLAMF1	KCNMB1	TOR1B	MED25	ABCA6	LILRA5	ACOT9	HLA-DQA1	TDRD7	CUL1	CCL1	OPA3	BLVRA	RAB21	IL2RA	TPI1	DENND1A	ATP1B3	NSUN3	TMCC2	ARPC4	CCL22	NFKB1	TRAF1	PAK2	MAP2K1	XPNPEP1	RAB35	RAB5A	ANXA5	IL10	MGRN1	CCL18	NFKBIB	DNAJA1	CASP5	LOR	FPR3	HS3ST3B1	MTF1	SIGLEC1	MIIP	HRH2	SLC25A28	TBC1D13	LILRB1	RHOG	SOCS3	SPAG9	EIF5	MFN1	MAP3K13	PTGIR	CCL24	ARL8B	ARHGEF11	VRK2	FAM175B	FCER1G	C1QB	ALDH1A2	MTHFD2	TXN	SRC	LILRB2	ALOX15B	CXCL9	NRAS	TNIP2	IL3RA	RRP1	TMSB10	C5orf15
aDC_IRIS_3	P2RX7	CHFR	CD86	ETV3	IRF4	CCL8	NFE2L2	CCL7	C1orf27	CLIP1	CD209	RELA	TRPC4AP	OGFR	HCK	STAT2	NECAP2	N4BP1	ACHE	NEU3	IL19	SLC6A12	RAB8A	RAPGEF1	TFEC	DOT1L	SLCO5A1	GPR107	IL9	IL10RA	CYTH4	ZNF654	WTAP	AZIN1	ABI1	GPR132	SLC1A2	IL12B	ADPGK	SEC24A	CCL17	CCL19	GNG5	CCL23	CD80	ZBTB17	TNFRSF4	FBXL4	NUP62	CAMK1G	UBE2Z	PGK1	ENO1	SLAMF1	TOR1B	LILRA5	ACOT9	TDRD7	CUL1	CHMP5	BLVRA	ELL	IL2RA	SNX11	DENND1A	ATP1B3	NSUN3	ARPC4	NFKB1	TRAF1	MAP2K1	ABTB2	IL10	HS3ST3B1	MTF1	SIGLEC1	MIIP	RHOG	SOCS3	SPAG9	EIF5	MFN1	MAP3K13	PTGIR	ARL8B	ARHGEF11	FAM175B	C1QB	ALDH1A2	MTHFD2	TXN	SRC	ALOX15B	CXCL9	TNIP2	IL3RA	TMSB10	C5orf15
Adipocytes_ENCODE_1	GPD1	DLAT	LBP	COL5A3	ADIPOQ	PPP2R1B	PNPLA2	PLIN1	ADH1B	CILP	PPP1R1A	PTGER3
Adipocytes_ENCODE_2	GPD1	ATP5G3	DLAT	LBP	COL5A3	ADIPOQ	PPP2R1B	PNPLA2	PLIN1	PPP1R1A	ADH1B	CILP	HADHA	PTGER3
Adipocytes_ENCODE_3	GPD1	ATP5G3	DBI	DLAT	LBP	COL5A3	ADIPOQ	PPP2R1B	PNPLA2	PLIN1	ADH1B	CILP	PTGER3
Adipocytes_FANTOM_1	GPD1	LBP	ADIPOQ	PLIN1	ADH1B	ATP1A2	HP	TF
Adipocytes_FANTOM_2	GPD1	LBP	ADIPOQ	PLIN1	ADH1B	ATP1A2	HP	TF
Adipocytes_FANTOM_3	GPD1	C6	LBP	ADIPOQ	PLIN1	ADH1B	ATP1A2	HP	TF
Adipocytes_HPCA_1	GPD1	ATP5G3	DLAT	LBP	COL5A3	ADIPOQ	PPP2R1B	PNPLA2	PLIN1	PPP1R1A	ADH1B	CILP	HADHA	PTGER3
Adipocytes_HPCA_2	GPD1	DLAT	LBP	COL5A3	ADIPOQ	PPP2R1B	PNPLA2	PLIN1	ADH1B	CILP	PPP1R1A	PTGER3
Adipocytes_HPCA_3	GPD1	ATP5G3	ECHDC1	DBI	DLAT	LBP	COL5A3	ADIPOQ	PPP2R1B	PNPLA2	PLIN1	ADH1B	CILP	PPP1R1A	PTGER3	SLC25A6
Astrocytes_ENCODE_1	ASAP3	LRP4	CENPI	RBP1	DCHS1	DAPK2	ST8SIA2	NCAPG	XRCC2	PTN	KIF20B	NT5DC3	DPF3	PSRC1	OLFML2A	GPC4	CNN1	SDC2	GPX7	DNA2	FBXL7	ADAM12	FZD2	DOK5	REC8	POU3F3	PNMA2	TRO	COL11A1	KIF18A	LOXL1	ANKRD1	PNMAL1	GLI2	FSD1	GABRQ	PTX3	TFAP2C	GNG3	CAND2	NNAT	TNC	SYT11	ZNF239	MXD3	AGPAT4	FABP7
Astrocytes_ENCODE_2	ASAP3	KIFC1	GRM7	DAPK2	ST8SIA2	DCHS1	XRCC2	PTN	NT5DC2	HIST1H1D	RECQL4	GINS4	DPF3	PSRC1	TRIM45	FABP7	OLFML2A	CBX2	GPC4	CNN1	SDC2	FAM64A	FBXL7	H2AFV	ADAM12	FZD2	DOK5	REC8	TRIOBP	POU3F3	TRO	COL11A1	LOXL1	PNMAL1	FSD1	GABRQ	TFAP2C	CAND2	CBR3	STAC	SCN5A	RIBC2	CLCN2	TNC	TMEM135	ZNF239	MXD3	AGPAT4	MCM3	ACSS3	ATF7IP2
